REGION,TECHNOLOGY,YEAR,VALUE
EU27,EUEAGNGSPS00,2069,999999.0
EU27,EUEAGNGSPS00,2070,999999.0
EU27,EUEAV00000BS,2018,29.59848243902221
EU27,EUEAV00000BS,2019,30.234229268291816
EU27,EUEAV00000BS,2020,13.189641585365427
EU27,EUEAV00000BS,2021,16.203240609754854
EU27,EUEAV00000BS,2022,0.0
EU27,EUEAV00000BS,2023,0.0
EU27,EUEAV00000BS,2024,0.0
EU27,EUEAV00000BS,2025,0.0
EU27,EUEAV00000BS,2026,0.0
EU27,EUEAV00000BS,2027,0.0
EU27,EUEAV00000BS,2028,0.0
EU27,EUEAV00000BS,2029,0.0
EU27,EUEAV00000BS,2030,0.0
EU27,EUEAV00000BS,2031,0.0
EU27,EUEAV00000BS,2032,0.0
EU27,EUEAV00000BS,2033,0.0
EU27,EUEAV00000BS,2034,0.0
EU27,EUEAV00000BS,2035,0.0
EU27,EUEAV00000BS,2036,0.0
EU27,EUEAV00000BS,2037,0.0
EU27,EUEAV00000BS,2038,0.0
EU27,EUEAV00000BS,2039,0.0
EU27,EUEAV00000BS,2040,0.0
EU27,EUEAV00000BS,2041,0.0
EU27,EUEAV00000BS,2042,0.0
EU27,EUEAV00000BS,2043,0.0
EU27,EUEAV00000BS,2044,0.0
EU27,EUEAV00000BS,2045,0.0
EU27,EUEAV00000BS,2046,0.0
EU27,EUEAV00000BS,2047,0.0
EU27,EUEAV00000BS,2048,0.0
EU27,EUEAV00000BS,2049,0.0
EU27,EUEAV00000BS,2050,0.0
EU27,EUEAV00000BS,2051,0.0
EU27,EUEAV00000BS,2052,0.0
EU27,EUEAV00000BS,2053,0.0
EU27,EUEAV00000BS,2054,0.0
EU27,EUEAV00000BS,2055,0.0
EU27,EUEAV00000BS,2056,0.0
EU27,EUEAV00000BS,2057,0.0
EU27,EUEAV00000BS,2058,0.0
EU27,EUEAV00000BS,2059,0.0
EU27,EUEAV00000BS,2060,0.0
EU27,EUEAV00000BS,2061,0.0
EU27,EUEAV00000BS,2062,0.0
EU27,EUEAV00000BS,2063,0.0
EU27,EUEAV00000BS,2064,0.0
EU27,EUEAV00000BS,2065,0.0
EU27,EUEAV00000BS,2066,0.0
EU27,EUEAV00000BS,2067,0.0
EU27,EUEAV00000BS,2068,0.0
EU27,EUEAV00000BS,2069,0.0
EU27,EUEAV00000BS,2070,0.0
EU27,EUEAVELC0000,2018,0.0
EU27,EUEAVELC0000,2019,0.0
EU27,EUEAVELC0000,2020,0.0
EU27,EUEAVELC0000,2021,0.0
EU27,EUEAVELC0000,2022,0.0
EU27,EUEAVELC0000,2023,0.0
EU27,EUEAVELC0000,2024,0.0
EU27,EUEAVELC0000,2025,0.0
EU27,EUEAVELC0000,2026,0.0
EU27,EUEAVELC0000,2027,0.0
EU27,EUEAVELC0000,2028,0.0
EU27,EUEAVELC0000,2029,0.0
EU27,EUEAVELC0000,2030,0.0
EU27,EUEAVELC0000,2031,0.0
EU27,EUEAVELC0000,2032,0.0
EU27,EUEAVELC0000,2033,0.0
EU27,EUEAVELC0000,2034,0.0
EU27,EUEAVELC0000,2035,0.0
EU27,EUEAVELC0000,2036,0.0
EU27,EUEAVELC0000,2037,0.0
EU27,EUEAVELC0000,2038,0.0
EU27,EUEAVELC0000,2039,0.0
EU27,EUEAVELC0000,2040,0.0
EU27,EUEAVELC0000,2041,0.0
EU27,EUEAVELC0000,2042,0.0
EU27,EUEAVELC0000,2043,0.0
EU27,EUEAVELC0000,2044,0.0
EU27,EUEAVELC0000,2045,0.0
EU27,EUEAVELC0000,2046,0.0
EU27,EUEAVELC0000,2047,0.0
EU27,EUEAVELC0000,2048,0.0
EU27,EUEAVELC0000,2049,0.0
EU27,EUEAVELC0000,2050,0.0
EU27,EUEAVELC0000,2051,0.0
EU27,EUEAVELC0000,2052,0.0
EU27,EUEAVELC0000,2053,0.0
EU27,EUEAVELC0000,2054,0.0
EU27,EUEAVELC0000,2055,0.0
EU27,EUEAVELC0000,2056,0.0
EU27,EUEAVELC0000,2057,0.0
EU27,EUEAVELC0000,2058,0.0
EU27,EUEAVELC0000,2059,0.0
EU27,EUEAVELC0000,2060,0.0
EU27,EUEAVELC0000,2061,0.0
EU27,EUEAVELC0000,2062,0.0
EU27,EUEAVELC0000,2063,0.0
EU27,EUEAVELC0000,2064,0.0
EU27,EUEAVELC0000,2065,0.0
EU27,EUEAVELC0000,2066,0.0
EU27,EUEAVELC0000,2067,0.0
EU27,EUEAVELC0000,2068,0.0
EU27,EUEAVELC0000,2069,0.0
EU27,EUEAVELC0000,2070,0.0
EU27,EUEAVHY20000,2018,0.0
EU27,EUEAVHY20000,2019,0.0
EU27,EUEAVHY20000,2020,0.0
EU27,EUEAVHY20000,2021,0.0
EU27,EUEAVHY20000,2022,0.0
EU27,EUEAVHY20000,2023,0.0
EU27,EUEAVHY20000,2024,0.0
EU27,EUEAVHY20000,2025,0.0
EU27,EUEAVHY20000,2026,0.0
EU27,EUEAVHY20000,2027,0.0
EU27,EUEAVHY20000,2028,0.0
EU27,EUEAVHY20000,2029,0.0
EU27,EUEAVHY20000,2030,0.0
EU27,EUEAVHY20000,2031,0.0
EU27,EUEAVHY20000,2032,0.0
EU27,EUEAVHY20000,2033,0.0
EU27,EUEAVHY20000,2034,0.0
EU27,EUEAVHY20000,2035,0.0
EU27,EUEAVHY20000,2036,0.0
EU27,EUEAVHY20000,2037,0.0
EU27,EUEAVHY20000,2038,0.0
EU27,EUEAVHY20000,2039,0.0
EU27,EUEAVHY20000,2040,0.0
EU27,EUEAVHY20000,2041,0.0
EU27,EUEAVHY20000,2042,0.0
EU27,EUEAVHY20000,2043,0.0
EU27,EUEAVHY20000,2044,0.0
EU27,EUEAVHY20000,2045,0.0
EU27,EUEAVHY20000,2046,0.0
EU27,EUEAVHY20000,2047,0.0
EU27,EUEAVHY20000,2048,0.0
EU27,EUEAVHY20000,2049,0.0
EU27,EUEAVHY20000,2050,0.0
EU27,EUEAVHY20000,2051,0.0
EU27,EUEAVHY20000,2052,0.0
EU27,EUEAVHY20000,2053,0.0
EU27,EUEAVHY20000,2054,0.0
EU27,EUEAVHY20000,2055,0.0
EU27,EUEAVHY20000,2056,0.0
EU27,EUEAVHY20000,2057,8.339999999997772
EU27,EUEAVHY20000,2058,30.182999999998707
EU27,EUEAVHY20000,2059,63.84265463414455
EU27,EUEAVHY20000,2060,97.40230926829057
EU27,EUEAVHY20000,2061,97.40230926829057
EU27,EUEAVHY20000,2062,97.40230926829057
EU27,EUEAVHY20000,2063,97.40230926829057
EU27,EUEAVHY20000,2064,97.40230926829057
EU27,EUEAVHY20000,2065,97.40230926829057
EU27,EUEAVHY20000,2066,97.40230926829057
EU27,EUEAVHY20000,2067,97.40230926829057
EU27,EUEAVHY20000,2068,97.40230926829057
EU27,EUEAVHY20000,2069,97.40230926829057
EU27,EUEAVHY20000,2070,97.40230926829057
EU27,EUEAVKRS0000,2018,0.0
EU27,EUEAVKRS0000,2019,0.0
EU27,EUEAVKRS0000,2020,0.0
EU27,EUEAVKRS0000,2021,0.0
EU27,EUEAVKRS0000,2022,0.0
EU27,EUEAVKRS0000,2023,55.86136268292466
EU27,EUEAVKRS0000,2024,512.9323626829247
EU27,EUEAVKRS0000,2025,1029.995362682925
EU27,EUEAVKRS0000,2026,1560.5613626829247
EU27,EUEAVKRS0000,2027,2104.6313626829246
EU27,EUEAVKRS0000,2028,2662.2043626829245
EU27,EUEAVKRS0000,2029,3231.59401731707
EU27,EUEAVKRS0000,2030,3800.883671951221
EU27,EUEAVKRS0000,2031,4299.107489756097
EU27,EUEAVKRS0000,2032,4797.231073658536
EU27,EUEAVKRS0000,2033,5295.454891463412
EU27,EUEAVKRS0000,2034,5793.598475365853
EU27,EUEAVKRS0000,2035,6291.832293170731
EU27,EUEAVKRS0000,2036,6783.751375121951
EU27,EUEAVKRS0000,2037,7275.670457073171
EU27,EUEAVKRS0000,2038,7767.689772926826
EU27,EUEAVKRS0000,2039,8259.618854878045
EU27,EUEAVKRS0000,2040,8751.537936829267
EU27,EUEAVKRS0000,2041,9181.311999268288
EU27,EUEAVKRS0000,2042,9611.086061707316
EU27,EUEAVKRS0000,2043,10040.860124146338
EU27,EUEAVKRS0000,2044,10470.644186585369
EU27,EUEAVKRS0000,2045,10900.418249024387
EU27,EUEAVKRS0000,2046,11316.560500731706
EU27,EUEAVKRS0000,2047,11732.702752439023
EU27,EUEAVKRS0000,2048,12148.845004146342
EU27,EUEAVKRS0000,2049,12565.087489756092
EU27,EUEAVKRS0000,2050,12981.239741463416
EU27,EUEAVKRS0000,2051,13212.149741463414
EU27,EUEAVKRS0000,2052,13443.059741463418
EU27,EUEAVKRS0000,2053,13673.969741463412
EU27,EUEAVKRS0000,2054,13904.879741463415
EU27,EUEAVKRS0000,2055,14135.789741463412
EU27,EUEAVKRS0000,2056,14366.709741463415
EU27,EUEAVKRS0000,2057,14589.279741463415
EU27,EUEAVKRS0000,2058,14798.346741463418
EU27,EUEAVKRS0000,2059,14995.597086829272
EU27,EUEAVKRS0000,2060,15192.94743219512
EU27,EUEAVKRS0000,2061,15423.867432195126
EU27,EUEAVKRS0000,2062,15654.777432195127
EU27,EUEAVKRS0000,2063,15885.687432195124
EU27,EUEAVKRS0000,2064,16116.597432195127
EU27,EUEAVKRS0000,2065,16347.507432195123
EU27,EUEAVKRS0000,2066,16578.417432195125
EU27,EUEAVKRS0000,2067,16809.337432195127
EU27,EUEAVKRS0000,2068,17040.247432195127
EU27,EUEAVKRS0000,2069,17271.157432195127
EU27,EUEAVKRS0000,2070,17502.06743219513
EU27,EUEBD000APBS,2018,0.0
EU27,EUEBD000APBS,2019,0.0
EU27,EUEBD000APBS,2020,0.0
EU27,EUEBD000APBS,2021,0.0
EU27,EUEBD000APBS,2022,0.0
EU27,EUEBD000APBS,2023,0.0
EU27,EUEBD000APBS,2024,0.0
EU27,EUEBD000APBS,2025,0.0
EU27,EUEBD000APBS,2026,0.0
EU27,EUEBD000APBS,2027,0.0
EU27,EUEBD000APBS,2028,0.0
EU27,EUEBD000APBS,2029,0.0
EU27,EUEBD000APBS,2030,0.0
EU27,EUEBD000APBS,2031,0.0
EU27,EUEBD000APBS,2032,0.0
EU27,EUEBD000APBS,2033,0.0
EU27,EUEBD000APBS,2034,0.0
EU27,EUEBD000APBS,2035,0.0
EU27,EUEBD000APBS,2036,0.0
EU27,EUEBD000APBS,2037,0.0
EU27,EUEBD000APBS,2038,0.0
EU27,EUEBD000APBS,2039,0.0
EU27,EUEBD000APBS,2040,0.0
EU27,EUEBD000APBS,2041,0.0
EU27,EUEBD000APBS,2042,0.0
EU27,EUEBD000APBS,2043,0.0
EU27,EUEBD000APBS,2044,0.0
EU27,EUEBD000APBS,2045,0.0
EU27,EUEBD000APBS,2046,0.0
EU27,EUEBD000APBS,2047,0.0
EU27,EUEBD000APBS,2048,0.0
EU27,EUEBD000APBS,2049,0.0
EU27,EUEBD000APBS,2050,0.0
EU27,EUEBD000APBS,2051,0.0
EU27,EUEBD000APBS,2052,0.0
EU27,EUEBD000APBS,2053,0.0
EU27,EUEBD000APBS,2054,0.0
EU27,EUEBD000APBS,2055,0.0
EU27,EUEBD000APBS,2056,0.0
EU27,EUEBD000APBS,2057,0.0
EU27,EUEBD000APBS,2058,0.0
EU27,EUEBD000APBS,2059,0.0
EU27,EUEBD000APBS,2060,0.0
EU27,EUEBD000APBS,2061,0.0
EU27,EUEBD000APBS,2062,0.0
EU27,EUEBD000APBS,2063,0.0
EU27,EUEBD000APBS,2064,0.0
EU27,EUEBD000APBS,2065,0.0
EU27,EUEBD000APBS,2066,0.0
EU27,EUEBD000APBS,2067,0.0
EU27,EUEBD000APBS,2068,0.0
EU27,EUEBD000APBS,2069,0.0
EU27,EUEBD000APBS,2070,0.0
EU27,EUEBD000CKBS,2018,1.761086657170452e-05
EU27,EUEBD000CKBS,2019,0.0
EU27,EUEBD000CKBS,2020,8.22425418751667e-06
EU27,EUEBD000CKBS,2021,0.0
EU27,EUEBD000CKBS,2022,0.0
EU27,EUEBD000CKBS,2023,0.0
EU27,EUEBD000CKBS,2024,0.0
EU27,EUEBD000CKBS,2025,0.0
EU27,EUEBD000CKBS,2026,0.0
EU27,EUEBD000CKBS,2027,0.0
EU27,EUEBD000CKBS,2028,0.0
EU27,EUEBD000CKBS,2029,0.0
EU27,EUEBD000CKBS,2030,0.0
EU27,EUEBD000CKBS,2031,0.0
EU27,EUEBD000CKBS,2032,0.0
EU27,EUEBD000CKBS,2033,0.0
EU27,EUEBD000CKBS,2034,0.0
EU27,EUEBD000CKBS,2035,0.0
EU27,EUEBD000CKBS,2036,0.0
EU27,EUEBD000CKBS,2037,0.0
EU27,EUEBD000CKBS,2038,0.0
EU27,EUEBD000CKBS,2039,0.0
EU27,EUEBD000CKBS,2040,0.0
EU27,EUEBD000CKBS,2041,0.0
EU27,EUEBD000CKBS,2042,0.0
EU27,EUEBD000CKBS,2043,0.0
EU27,EUEBD000CKBS,2044,0.0
EU27,EUEBD000CKBS,2045,0.0
EU27,EUEBD000CKBS,2046,0.0
EU27,EUEBD000CKBS,2047,0.0
EU27,EUEBD000CKBS,2048,0.0
EU27,EUEBD000CKBS,2049,0.0
EU27,EUEBD000CKBS,2050,0.0
EU27,EUEBD000CKBS,2051,0.0
EU27,EUEBD000CKBS,2052,0.0
EU27,EUEBD000CKBS,2053,0.0
EU27,EUEBD000CKBS,2054,0.0
EU27,EUEBD000CKBS,2055,0.0
EU27,EUEBD000CKBS,2056,0.0
EU27,EUEBD000CKBS,2057,0.0
EU27,EUEBD000CKBS,2058,0.0
EU27,EUEBD000CKBS,2059,0.0
EU27,EUEBD000CKBS,2060,0.0
EU27,EUEBD000CKBS,2061,0.0
EU27,EUEBD000CKBS,2062,0.0
EU27,EUEBD000CKBS,2063,0.0
EU27,EUEBD000CKBS,2064,0.0
EU27,EUEBD000CKBS,2065,0.0
EU27,EUEBD000CKBS,2066,0.0
EU27,EUEBD000CKBS,2067,0.0
EU27,EUEBD000CKBS,2068,0.0
EU27,EUEBD000CKBS,2069,0.0
EU27,EUEBD000CKBS,2070,0.0
EU27,EUEBD000CLBS,2018,0.0
EU27,EUEBD000CLBS,2019,0.0
EU27,EUEBD000CLBS,2020,0.0
EU27,EUEBD000CLBS,2021,0.0
EU27,EUEBD000CLBS,2022,0.0
EU27,EUEBD000CLBS,2023,0.0
EU27,EUEBD000CLBS,2024,0.0
EU27,EUEBD000CLBS,2025,0.0
EU27,EUEBD000CLBS,2026,0.0
EU27,EUEBD000CLBS,2027,0.0
EU27,EUEBD000CLBS,2028,0.0
EU27,EUEBD000CLBS,2029,0.0
EU27,EUEBD000CLBS,2030,0.0
EU27,EUEBD000CLBS,2031,0.0
EU27,EUEBD000CLBS,2032,0.0
EU27,EUEBD000CLBS,2033,0.0
EU27,EUEBD000CLBS,2034,0.0
EU27,EUEBD000CLBS,2035,0.0
EU27,EUEBD000CLBS,2036,0.0
EU27,EUEBD000CLBS,2037,0.0
EU27,EUEBD000CLBS,2038,0.0
EU27,EUEBD000CLBS,2039,0.0
EU27,EUEBD000CLBS,2040,0.0
EU27,EUEBD000CLBS,2041,0.0
EU27,EUEBD000CLBS,2042,0.0
EU27,EUEBD000CLBS,2043,0.0
EU27,EUEBD000CLBS,2044,0.0
EU27,EUEBD000CLBS,2045,0.0
EU27,EUEBD000CLBS,2046,0.0
EU27,EUEBD000CLBS,2047,0.0
EU27,EUEBD000CLBS,2048,0.0
EU27,EUEBD000CLBS,2049,0.0
EU27,EUEBD000CLBS,2050,0.0
EU27,EUEBD000CLBS,2051,0.0
EU27,EUEBD000CLBS,2052,0.0
EU27,EUEBD000CLBS,2053,0.0
EU27,EUEBD000CLBS,2054,0.0
EU27,EUEBD000CLBS,2055,0.0
EU27,EUEBD000CLBS,2056,0.0
EU27,EUEBD000CLBS,2057,0.0
EU27,EUEBD000CLBS,2058,0.0
EU27,EUEBD000CLBS,2059,0.0
EU27,EUEBD000CLBS,2060,0.0
EU27,EUEBD000CLBS,2061,0.0
EU27,EUEBD000CLBS,2062,0.0
EU27,EUEBD000CLBS,2063,0.0
EU27,EUEBD000CLBS,2064,0.0
EU27,EUEBD000CLBS,2065,0.0
EU27,EUEBD000CLBS,2066,0.0
EU27,EUEBD000CLBS,2067,0.0
EU27,EUEBD000CLBS,2068,0.0
EU27,EUEBD000CLBS,2069,0.0
EU27,EUEBD000CLBS,2070,0.0
EU27,EUEBD000EEHI,2018,0.0
EU27,EUEBD000EEHI,2019,0.0
EU27,EUEBD000EEHI,2020,0.0
EU27,EUEBD000EEHI,2021,0.0
EU27,EUEBD000EEHI,2022,67.343
EU27,EUEBD000EEHI,2023,135.4926
EU27,EUEBD000EEHI,2024,204.1543
EU27,EUEBD000EEHI,2025,273.22860000000003
EU27,EUEBD000EEHI,2026,342.4037
EU27,EUEBD000EEHI,2027,411.6587
EU27,EUEBD000EEHI,2028,480.9692
EU27,EUEBD000EEHI,2029,550.3351
EU27,EUEBD000EEHI,2030,619.7542
EU27,EUEBD000EEHI,2031,689.2244
EU27,EUEBD000EEHI,2032,758.7435999999999
EU27,EUEBD000EEHI,2033,828.3161
EU27,EUEBD000EEHI,2034,897.9479999999999
EU27,EUEBD000EEHI,2035,921.1856
EU27,EUEBD000EEHI,2036,944.4524999999999
EU27,EUEBD000EEHI,2037,967.7500999999999
EU27,EUEBD000EEHI,2038,991.0793999999999
EU27,EUEBD000EEHI,2039,1014.4408999999998
EU27,EUEBD000EEHI,2040,1037.8358999999998
EU27,EUEBD000EEHI,2041,1061.2625999999998
EU27,EUEBD000EEHI,2042,1131.6337
EU27,EUEBD000EEHI,2043,1155.1189
EU27,EUEBD000EEHI,2044,1178.6303
EU27,EUEBD000EEHI,2045,1202.1658
EU27,EUEBD000EEHI,2046,1225.7231
EU27,EUEBD000EEHI,2047,1181.957
